"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","ligninSampleID","archiveSampleID","processedBy","remarks","dataQF"
"488c7adf-6c08-4a7d-b01e-84eaf9865bee","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=","2017-08-23T13:15Z","2017-08-25T19:00Z","2017-08-30T16:24Z","OK","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDqcZLNdLoWvY=","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDCS2yl+5//7g=","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDegrLwTb5Rkg=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"3f249117-3905-4f89-8359-09c9ddd154fe","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlH3Rj4eVGgvc=","2017-08-23T14:46Z","2017-08-25T19:00Z","2017-08-30T16:14Z","OK","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlc6t4CV/gW8U=","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlMPLMgUgaJac=","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlxExWSX5TIVo=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"238341c1-8db8-4d12-bd0e-6f670732864a","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZeUmxfA7e+TI=","2017-08-23T15:20Z","2017-08-25T19:00Z","2017-08-30T16:17Z","OK","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZlgYIWkO/8EU=","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZdN69QcH3rwE=","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZx1eopi0pXVQ=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"3b22acee-bd36-40ca-8238-18c2a81057e1","STEI_005.basePlot.cfc","D05","STEI","STEI_005","distributed","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4+6lBdLENy0w=","2017-08-23T16:13Z","2017-08-25T19:00Z","2017-08-30T16:12Z","OK","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4DZy1QrRdhjM=","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4NHeww4XTFWU=","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4/5VWSWO4vRM=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"e01c2ff5-4ba2-419e-9959-537c0dbaf443","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5sTDhQYQBiRn0=","2017-08-23T18:37Z","2017-08-25T19:00Z","2017-08-30T16:08Z","OK","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5sAXsCzpiQfgw=","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5s4IGLegJC0D0=","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5srYgcNNiiDvY=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"cf0f5b89-7e45-4986-a7ec-db3f78971e8b","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PZzIgyJrHYCk=","2017-08-23T19:40Z","2017-08-25T19:00Z","2017-08-30T16:10Z","OK","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PrV6MVcLcikA=","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PzQS2NJF4LAo=","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PFuf0Fj2baQI=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"cc828e18-5530-4bef-b18a-c8e547c49234","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd+XWsEZeBUeY=","2017-08-23T21:39Z","2017-08-25T19:00Z","2017-08-30T16:27Z","OK","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvdOXDxY1GlHrQ=","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvdiZdGhC+2/zM4Z4TdNPwq9w==","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvdul3l/jfa7WQ=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"e12c14a8-c6fa-4e03-b0b2-44972faf4f4c","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAoF32VNTKLpM=","2017-08-24T14:13Z","2017-08-25T19:00Z","2017-08-30T16:29Z","OK","VIe0/2w3fNdJfITAZNCzsooYD0OwZokApSHnO5q+P28=","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAAqQOgu5p4hQ=","VIe0/2w3fNdJfITAZNCzsooYD0OwZokA8b9ZxzL5fa0=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"403c8784-f25c-4466-9774-240ea8b7bf51","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNhPrQV1lWKNs=","2017-08-24T14:15Z","2017-08-25T19:00Z","2017-08-30T16:19Z","OK","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNPX7LCxipLbs=","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaN6x4THddT0n0/i4ufbAwkkw==","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNC4xlpf70FKk=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"451f3e2a-766c-4a05-81b6-27f551a6918c","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8as4BcvO/EM4Rg=","2017-08-24T14:16Z","2017-08-25T19:00Z","2017-08-30T16:21Z","OK","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8aszM/25aOXfos=","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8asH4TS8f/FXgc=","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8aszZAm4WF9xOQ=","e8YTCXLDUqNdK10piSzvVM3XifcaHACRWaKbzAmIUYo=",NA,NA
"e91cea9e-5317-4dc0-9692-4d1d57e41ffe","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=","2017-08-28T14:54Z","2017-08-31T20:00Z","2017-09-11T18:00Z","OK","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT0i8kiw/YMZI=","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT5ZHHtcYBKBpQPZsEUIcU4g==","","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"dc4c4230-d5a3-4fe6-821c-e4ed3e1cd36f","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNebL06shWhPji2SF1yB8s00UNM/Y0EFZxk=","2017-08-28T15:08Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNebL06shWhPji2SF1yB8s00jv3PlI4tDOk=","VIe0/2w3fNebL06shWhPji2SF1yB8s00OadLJpUCesc=","VIe0/2w3fNebL06shWhPji2SF1yB8s00xBIgNQqmLME=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"142ead76-23d8-4ae4-96e7-fdb17457638a","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiauYkqOsksHAE=","2017-08-28T15:28Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiarn3y1dSb92c=","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiaVjpxG3Jc53k=","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiaHmxoiBf64Aw=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"06663e15-e007-4682-8ee5-c6057b1d61d2","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNebmhW80rzpS881KI92y62T7Ti7hhlPfBw=","2017-08-28T15:56Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNebmhW80rzpS881KI92y62TlOMwCWz7wzA=","VIe0/2w3fNebmhW80rzpS881KI92y62T3AtKOX7bhnE=","VIe0/2w3fNebmhW80rzpS881KI92y62T+AcSWQsMWRM=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"1bae505b-5342-4c60-942e-4cc3f7b951c0","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9PCWG2SaZNuk=","2017-08-28T16:06Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9qCGHJMUJDbo=","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl921DEd0Au93OEVUvnIlnIqQ==","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9ENd58h9IVoU=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"6d63ef7b-66ab-402a-9ee2-fa8d3417b288","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZEGq5DoNVT6Y=","2017-08-28T16:32Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZTPlBALV9e3o=","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZdJqeDF1MI8M=","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZrXU1ZY9OcnQ=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"6084bb10-dcf7-42af-8e38-132c4d57cce1","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZfEC47VgkERw=","2017-08-28T16:44Z","2017-08-31T20:00Z","2017-09-11T18:00Z","OK","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZ/5XIQ3Qs1VU=","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZKp0cVsv/f1E=","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZl6sxluRZ754=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"17f6b046-c35b-47ce-b08b-fbc605f70f27","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGrDl/vLip/Pg=","2017-08-28T16:51Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edG3PNbpoR1jqI=","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGThrYFo6xCvy9MRbnKMqHVw==","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGfO9oWDQ8A0o=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"545f8bb8-5a79-45c6-bbf3-3e3ccdb1650c","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwG6g8WryoXKs=","2017-08-28T17:02Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwzyEQ8+HlaIc=","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwToMbP8kCQdc=","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwkUpLiYC2wMg=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"7b3d44ea-6b56-4461-bbe2-aff288866ce3","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=","2017-08-28T17:28Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTDcHhXr4taFU=","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTwDUMRnwlLPc=","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTpMppKaK4mUY=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"53adb7c8-771c-4c6f-b4a7-921d42264f37","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=","2017-08-28T17:29Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/zBQ+LpoKvBc=","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/kSNgpuv3WXXctm/gHxLnww==","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/DwFPPRul/fM=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"20c6c747-4593-431f-ade0-db7f22d15f9f","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFc5Yg5mi4D1k=","2017-08-28T17:45Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFVbh5MzAzERA=","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUF/GuCyO9MyDZqcC48X8M/UQ==","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFNv8MFRtcP/A=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"a2abe3a2-db33-4b2d-bc23-a804907ff5d8","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwAkHGnBLeDU=","2017-08-28T20:06Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljUs9Q5oxyQtI=","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljLndLNInvfLF51aeNtDX2cw==","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwoRqOHy26qk=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"6fefc507-5a15-4aa9-bf08-93a0c1dc4657","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCOXw14m2mbvw=","2017-08-28T20:22Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCQHilYNbcxuw=","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCzbfLL+h5tNSZKCG/PJN0pA==","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCkSJKTeHsGe8=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"69573307-f73f-4f72-809d-74da8b89b994","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=","2017-08-28T20:34Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLjXQCWyahSbkM=","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5prshVmkqWTEDdNhyHHYYA==","","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"2ecc0e28-7e61-437a-84cd-0938f25c27b7","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo8BLiyROlYQw=","2017-08-29T13:46Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGok+gG1Wzzw9I=","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo92MAiznMiUB4d3WgbQTIyQ==","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGoQKGFQ+A/JNc=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"f5c10240-b2b0-4b28-9df8-ba23e7272c85","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpcxcMuwwiLjc=","2017-08-29T14:32Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpw6X1eXSNOsk=","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpWKMFomRgpUyVL4Gxz2a+DA==","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpYNF3ESSRZmw=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"6b6c8c96-d28e-4ee1-95ea-5705cf830eed","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxOZJ/R4N1T8g=","2017-08-29T15:21Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTx5lH9FrTniBk=","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxLQw5pGCOEzs=","","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"7f3f6f74-e0dc-40b1-9b8c-753017b7238c","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=","2017-08-29T16:17Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnKwkUoswD+wE=","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnfg8/d37SLz7Yzp1vatA0+w==","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnPMiuBBbjAQ4=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"8eca3739-ac50-443c-a0a6-039d9a8fd523","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR90xtbj4w4Go=","2017-08-29T16:50Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRCfuaaFsANxM=","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRrTa4JVlbb4I=","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRtJ0eunwhd5M=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"c07ed0bd-90f6-4410-a2dd-86c31ada3ffd","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=","2017-08-29T17:23Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OrLdeUdUNNo4=","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7O0Fiq+AH9PaA=","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7O7bxhNVqAm4A=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"d8d21d9d-8682-4a66-9c49-b31f9b252c51","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5OoK0qtPoR2o=","2017-08-29T19:09Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5pkvqZEehhS4=","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5dTUTqgHSCYAEQ2iE8wuGJg==","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5UAAra952qPo=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"cc852279-0387-46fb-b232-f583be5c432e","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybGsHm0906xWk=","2017-08-29T19:30Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybdheZuhXkb8s=","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybedHPm6whR1E=","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLyb0McmYmjiG38=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"1de136b3-e650-40e2-9d51-d420cca5b079","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEbHnv++zRu/I=","2017-08-29T19:54Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEYOHFLMexTI8=","VIe0/2w3fNfkpyROGrcCGPtCR19whAUE3VPj98JoAHiXXMBS2Z8xwA==","VIe0/2w3fNfkpyROGrcCGPtCR19whAUE/ZGGCLcCmzw=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"aa2d88e0-9ee8-4c88-82b9-7556691aa656","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0wCSb+sp0z98=","2017-08-29T20:41Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0mGYba4zG7bw=","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0n5F6BHdRLrdf1lYydaWQEQ==","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0ig1ho60tdRg=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"816e9ceb-b4a2-4e88-91e1-de8a142d5203","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=","2017-08-29T20:56Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhVS5hndcrbMo=","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhWVk8pgtuc5g=","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhYex/zFOOe6Q=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"e46ec4f9-df1f-426c-a802-7de6db969e58","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=","2017-08-29T21:30Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcDQQYwLzcCiM=","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcMIS80lHH52sQ8nFfaxEfSA==","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcX3B3kbxsubs=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"ff6ef1cf-ccf4-4ca4-99ee-29147197a771","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=","2017-08-29T22:19Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIgxP5zbOsBy8=","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BISFJrZTHw5r4jD1hrOUXwSw==","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BI+lGZB6TKqMs=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"3fb4e576-eab2-44fd-9d73-2b30d41b9baa","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=","2017-08-29T22:32Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzgJ/HEZWNeAFE=","VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzghcbSYkuPgKc=","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzgj39VYu43eb4=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"a130f376-47c2-4aa9-9127-8aeed12d0e41","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=","2017-08-29T22:58Z","2017-08-31T20:30Z","2017-09-11T18:00Z","OK","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMt1hzwRH77bM=","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMOB62U/Y5NSk=","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMXWWj41AQp80=","UuiIeI4+6a4w2V3xx4xXIBtOUNDpdb+M",NA,NA
"aa1adab8-f0e0-4697-a7fd-9bf6744d5329","KONZ_011.basePlot.cfc","D06","KONZ","KONZ_011","distributed","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=","2017-05-30T13:57Z","2017-05-31T16:10Z","2017-06-02T16:10Z","OK","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jyFH/l/5tlsU=","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jd3PctqLpGlw=","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097j/cLboNhTIvc=","ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=",NA,NA
"0555ae48-08a6-421e-8dbd-03b3f539556b","KONZ_003.basePlot.cfc","D06","KONZ","KONZ_003","distributed","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=","2017-05-30T13:58Z","2017-05-31T16:10Z","2017-06-02T16:10Z","OK","Cekj+eelgP9s9pDMbarmFxNu4AVtN2Blp/LOdMZM2kA=","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlVQCcja11qtw=","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlkATlc5IdWGk=","F13LbhEuR3/gXCkKSGBoPsrsvKjI3ILFiXXf7E0M8RQ=",NA,NA
"438d8416-e60a-4200-8e9b-e89599f92918","KONZ_010.basePlot.cfc","D06","KONZ","KONZ_010","distributed","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=","2017-05-30T14:00Z","2017-05-30T16:10Z","2017-06-02T16:10Z","OK","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM5ZcIcvzHk9c=","Cekj+eelgP/O8PU4swAXHMBynq9bqLSMOxZijtAKmw0=","Cekj+eelgP/O8PU4swAXHMBynq9bqLSMGRQVZWK1bfo=","ktisF30i+OHSPQOHleewkDjAGHelU8L5C9vkbPUJizk=",NA,NA
